,link,title,recall_info,date
3014,https://recalls-rappels.canada.ca/en/alert-recall/dole-brand-italian-blend-salad-recalled-due-listeria,  Dole brand Italian Blend Salad recalled due to Listeria ,"Dole brand Italian Blend Salad recalled due to Listeria      
       
  
                        
             
Starting date:
March 12, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2014-03-12
3015,https://recalls-rappels.canada.ca/en/alert-recall/dole-brand-italian-blend-salad-recalled-due-listeria,  Dole brand Italian Blend Salad recalled due to Listeria ,"Dole brand Italian Blend Salad recalled due to Listeria      
       
  
                        
             
Starting date:
March 12, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2014-03-12
3016,https://recalls-rappels.canada.ca/en/alert-recall/food-safety-people-weakened-immune-systems-1,  Food Safety for People with Weakened Immune Systems ,"Food Safety for People with Weakened Immune Systems      
       
  
                        
             
Starting date:
March 11, 2014
Posting date:
March 11, 2014
Type of communication:
Information Update
Subcategory:
Other…",Information update | 2014-03-11
3017,https://recalls-rappels.canada.ca/en/alert-recall/certain-heinz-brand-infant-food-may-contain-packaging-defects-may-allow-entry-spoilage,  Certain Heinz brand infant food may contain packaging defects that may allow the entry of spoilage microorganisms ,"Certain Heinz brand infant food may contain packaging defects that may allow the entry of spoilage microorganisms      
       
  
                        
             
Starting date:
March 9, 2014
Type of communication:
Advisory…",2014-03-09
3018,https://recalls-rappels.canada.ca/en/alert-recall/chocolat-alprose-brand-52-cacao-premium-dark-chocolate-recalled-due-undeclared-milk,  Chocolat Alprose brand 52% Cacao Premium Dark Chocolate recalled due to undeclared milk ,"Chocolat Alprose brand 52% Cacao Premium Dark Chocolate recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 8, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall…",2014-03-08
3019,https://recalls-rappels.canada.ca/en/alert-recall/chocolat-alprose-brand-52-cacao-premium-dark-chocolate-recalled-due-undeclared-milk-0,  Chocolat Alprose brand 52% Cacao Premium Dark Chocolate recalled due to undeclared milk ,"Chocolat Alprose brand 52% Cacao Premium Dark Chocolate recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 7, 2014
Type of communication:
Recall
Alert sub-type:
Allergy…",2014-03-07
3020,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-peanuts-and-almonds-certain-imei-brand-sesame-fried-cookies,  Undeclared peanuts and almonds in certain Imei brand Sesame Fried Cookies ,"Undeclared peanuts and almonds in certain Imei brand Sesame Fried Cookies      
       
  
                        
             
Starting date:
March 7, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory…",2014-03-07
3021,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-dandy-s-brand-cheese-crackers-and-undeclared-sulphites-dong-ming-da,  Undeclared milk in Dandy's Brand Cheese crackers and undeclared sulphites in Dong Ming Da Qiao (Chinese characters only) Dried bean curd stick ,"Undeclared milk in Dandy's Brand Cheese crackers and undeclared sulphites in Dong Ming Da Qiao (Chinese characters only) Dried bean curd stick      
       
  
                        
             
Starting date:
March 7,…",2014-03-07
3022,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-new-century-food-brand-sesame-cookies,  Undeclared milk in certain New Century Food brand Sesame Cookies ,"Undeclared milk in certain New Century Food brand Sesame Cookies      
       
  
                        
             
Starting date:
March 6, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2014-03-06
3023,https://recalls-rappels.canada.ca/en/alert-recall/various-sandwich-products-recalled-due-salmonella,  Various sandwich products recalled due to Salmonella ,"Various sandwich products recalled due to Salmonella      
       
  
                        
             
Starting date:
March 4, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2014-03-04
3024,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-and-wheat-meilleur-enr-brand-healthy-mix,  Undeclared gluten and wheat in Le Meilleur Enr. brand Healthy Mix ,"Undeclared gluten and wheat in Le Meilleur Enr. brand Healthy Mix      
       
  
                        
             
Starting date:
February 28, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2014-02-28
3025,https://recalls-rappels.canada.ca/en/alert-recall/certain-cheese-products-castle-cheese-inc-may-contain-listeria-monocytogenes,  Certain cheese products from Castle Cheese Inc. may contain Listeria monocytogenes ,"Certain cheese products from Castle Cheese Inc. may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
February 28, 2014
Type of communication:
Recall
Alert sub-type:
Notification…",2014-02-28
3026,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-oh-green-brand-beverage-products,  Undeclared milk in Oh Green brand beverage products ,"Undeclared milk in Oh Green brand beverage products      
       
  
                        
             
Starting date:
February 27, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Milk…",2014-02-27
3027,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-burnbrae-farms-brand-dried-whole-eggs,  Undeclared milk in Burnbrae Farms brand Dried Whole Eggs ,"Undeclared milk in Burnbrae Farms brand Dried Whole Eggs      
       
  
                        
             
Starting date:
February 27, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen -…",2014-02-27
3028,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-wheat-jardine-s-and-dl-jardine-s-brand-products,  Undeclared wheat in Jardine's and D.L. Jardine's brand products ,"Undeclared wheat in Jardine's and D.L. Jardine's brand products      
       
  
                        
             
Starting date:
February 27, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2014-02-27
3029,https://recalls-rappels.canada.ca/en/alert-recall/certain-cheese-products-castle-cheese-inc-may-contain-listeria-monocytogenes-0,  Certain cheese products from Castle Cheese Inc. may contain Listeria monocytogenes ,"Certain cheese products from Castle Cheese Inc. may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
February 27, 2014
Type of communication:
Recall
Alert sub-type:
Notification…",2014-02-27
3030,https://recalls-rappels.canada.ca/en/alert-recall/certain-cheese-products-castle-cheese-inc-may-contain-listeria-monocytogenes-1,  Certain cheese products from Castle Cheese Inc. may contain Listeria monocytogenes ,"Certain cheese products from Castle Cheese Inc. may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
February 27, 2014
Type of communication:
Recall
Alert sub-type:
Notification…",2014-02-27
3031,https://recalls-rappels.canada.ca/en/alert-recall/aquafuchsia-brand-salad-plus-alfalfa-sprout-touch-radish-recalled-due-salmonella,  Aquafuchsia brand Salad plus Alfalfa sprout with a touch of radish! recalled due to Salmonella ,"Aquafuchsia brand Salad plus Alfalfa sprout with a touch of radish! recalled due to Salmonella      
       
  
                        
             
Starting date:
February 26, 2014
Type of communication:
Recall
Alert sub-type:…",2014-02-26
3032,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-wheat-dl-jardine-s-brand-queso-loco-cheese-salsa-dip,  Undeclared wheat in D.L. Jardine's brand Queso Loco Cheese Salsa & Dip ,"Undeclared wheat in D.L. Jardine's brand Queso Loco Cheese Salsa & Dip      
       
  
                        
             
Starting date:
February 26, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2014-02-26
3033,https://recalls-rappels.canada.ca/en/alert-recall/malley-s-brand-dry-garlic-ribs-recalled-due-undeclared-mustard-and-soy,  Malley's brand Dry Garlic Ribs recalled due to undeclared mustard and soy ,"Malley's brand Dry Garlic Ribs recalled due to undeclared mustard and soy      
       
  
                        
             
Starting date:
February 26, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food…",2014-02-26
3034,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-quality-brand-candy,  Undeclared sulphites in Quality brand candy ,"Undeclared sulphites in Quality brand candy      
       
  
                        
             
Starting date:
February 26, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Sulphites…",2014-02-26
3035,https://recalls-rappels.canada.ca/en/alert-recall/tekki-shomen-brand-noodles-cup-recalled-due-undeclared-milk,  Tekki Shomen brand Noodles in a Cup recalled due to undeclared milk ,"Tekki Shomen brand Noodles in a Cup recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 26, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2014-02-26
3036,https://recalls-rappels.canada.ca/en/alert-recall/certain-nacho-mix-castle-cheese-may-contain-listeria-monocytogenes,  Certain Nacho Mix from Castle Cheese may contain Listeria monocytogenes ,"Certain Nacho Mix from Castle Cheese may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
February 25, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2014-02-25
3037,https://recalls-rappels.canada.ca/en/alert-recall/signature-cafe-fresh-n-delicious-and-nester-s-own-brand-caesar-salad-products-recalled,"  Signature Cafe, Fresh 'n Delicious and Nester's Own brand Caesar Salad products recalled due to Listeria ","Signature Cafe, Fresh 'n Delicious and Nester's Own brand Caesar Salad products recalled due to Listeria      
       
  
                        
             
Starting date:
February 25, 2014
Type of communication:…",2014-02-25
3038,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-yao-ji-brand-frozen-fish-dumpling-fish-ball-package,  Undeclared milk in Yao Ji brand Frozen Fish Dumpling Fish Ball Package ,"Undeclared milk in Yao Ji brand Frozen Fish Dumpling Fish Ball Package      
       
  
                        
             
Starting date:
February 25, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory…",2014-02-25
3039,https://recalls-rappels.canada.ca/en/alert-recall/certain-sun-valley-fresh-foods-brand-caesar-salad-kits-may-contain-listeria,  Certain Sun Valley Fresh Foods brand Caesar salad kits may contain Listeria monocytogenes ,"Certain Sun Valley Fresh Foods brand Caesar salad kits may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
February 25, 2014
Type of communication:
Recall
Alert sub-type:…",2014-02-25
3040,https://recalls-rappels.canada.ca/en/alert-recall/food-safety-older-adults,  Food Safety for Older Adults ,"Food Safety for Older Adults      
       
  
                        
             
Starting date:
February 25, 2014
Posting date:
February 25, 2014
Type of communication:
Information Update
Subcategory:
Other
Source of recall:…",Information update | 2014-02-25
3041,https://recalls-rappels.canada.ca/en/alert-recall/sun-valley-and-castle-brand-shredded-cheese-products-recalled-due-listeria,  Sun Valley and Castle brand shredded cheese products recalled due to Listeria ,"Sun Valley and Castle brand shredded cheese products recalled due to Listeria      
       
  
                        
             
Starting date:
February 24, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall…",2014-02-24
3042,https://recalls-rappels.canada.ca/en/alert-recall/certain-lipton-brisk-brand-lemon-iced-tea-recalled,  Certain Lipton Brisk brand Lemon Iced Tea is recalled ,"Certain Lipton Brisk brand Lemon Iced Tea is recalled      
       
  
                        
             
Starting date:
February 24, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Labelling
Hazard…",2014-02-24
3043,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-eggs-and-milk-ahs-brand-mini-muffins,  Undeclared eggs and milk in AHS brand mini-muffins ,"Undeclared eggs and milk in AHS brand mini-muffins      
       
  
                        
             
Starting date:
February 24, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Egg,…",2014-02-24
3044,https://recalls-rappels.canada.ca/en/alert-recall/oh-green-brand-black-cereal-beverage-powder-recalled-due-undeclared-milk,  Oh Green brand Black Cereal beverage powder recalled due to undeclared milk ,"Oh Green brand Black Cereal beverage powder recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 21, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-02-21
3045,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-wheat-various-patisserie-noisette-cedarland-brand-products,  Undeclared wheat in various Patisserie Noisette Cedarland brand products ,"Undeclared wheat in various Patisserie Noisette Cedarland brand products      
       
  
                        
             
Starting date:
February 21, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2014-02-21
3046,https://recalls-rappels.canada.ca/en/alert-recall/ferme-sunshine-brand-drink-mix-powders-recalled-due-undeclared-milk,  Ferme Sunshine brand drink mix powders recalled due to undeclared milk ,"Ferme Sunshine brand drink mix powders recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 20, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-02-20
3047,https://recalls-rappels.canada.ca/en/alert-recall/certain-reddi-foods-brand-beef-trim-5050-recalled,  Certain Reddi Foods brand Beef Trim 50/50 is recalled ,"Certain Reddi Foods brand Beef Trim 50/50 is recalled      
       
  
                        
             
Starting date:
February 20, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Other
Hazard…",2014-02-20
3048,https://recalls-rappels.canada.ca/en/alert-recall/elite-brand-bittersweet-chocolate-recalled-due-undeclared-milk,  Elite brand Bittersweet Chocolate recalled due to undeclared milk ,"Elite brand Bittersweet Chocolate recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 20, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2014-02-20
3049,https://recalls-rappels.canada.ca/en/alert-recall/club-supreme-brand-snack-foods-recalled-due-undeclared-milk,  Club Supreme brand snack foods recalled due to undeclared milk ,"Club Supreme brand snack foods recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 19, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-02-19
3050,https://recalls-rappels.canada.ca/en/alert-recall/master-kong-brand-noodle-products-recalled-due-undeclared-egg-and-sesame,  Master Kong brand noodle products recalled due to undeclared egg and sesame ,"Master Kong brand noodle products recalled due to undeclared egg and sesame      
       
  
                        
             
Starting date:
February 19, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-02-19
3051,https://recalls-rappels.canada.ca/en/alert-recall/ferme-sunshine-brand-almond-powder-recalled-due-undeclared-milk-0,  Ferme Sunshine brand Almond Powder recalled due to undeclared milk ,"Ferme Sunshine brand Almond Powder recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 19, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (…",2014-02-19
3052,https://recalls-rappels.canada.ca/en/alert-recall/tekki-shomen-brand-noodles-cup-recalled-due-undeclared-milk-0,  Tekki Shomen brand Noodles in a Cup recalled due to undeclared milk ,"Tekki Shomen brand Noodles in a Cup recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 18, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2014-02-18
3053,https://recalls-rappels.canada.ca/en/alert-recall/food-safety-kids-who-are-five-and-under,  Food safety for kids who are five and under ,"Food safety for kids who are five and under      
       
  
                        
             
Starting date:
February 18, 2014
Posting date:
February 18, 2014
Type of communication:
Information Update
Subcategory:
Other…",Information update | 2014-02-18
3054,https://recalls-rappels.canada.ca/en/alert-recall/el-monterey-brand-taquitos-and-tornadosr-recalled,  El Monterey brand Taquitos and Tornados® recalled ,"El Monterey brand Taquitos and Tornados® recalled      
       
  
                        
             
Starting date:
February 18, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:
Other
Hazard…",2014-02-18
3055,https://recalls-rappels.canada.ca/en/alert-recall/ferme-sunshine-brand-almond-powder-recalled-due-undeclared-milk,  Ferme Sunshine brand Almond Powder recalled due to undeclared milk ,"Ferme Sunshine brand Almond Powder recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 18, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2014-02-18
3056,https://recalls-rappels.canada.ca/en/alert-recall/various-tillamook-country-smoker-brand-beef-jerky-products-recalled,  Various Tillamook Country Smoker brand beef jerky products recalled ,"Various Tillamook Country Smoker brand beef jerky products recalled      
       
  
                        
             
Starting date:
February 17, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2014-02-17
3057,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-allergens-and-non-permitted-colours-master-kong-brand-noodle-products,  Undeclared allergens and non-permitted colours in Master Kong brand noodle products ,"Undeclared allergens and non-permitted colours in Master Kong brand noodle products      
       
  
                        
             
Starting date:
February 17, 2014
Type of communication:
Recall
Alert sub-type:
Allergy…",2014-02-17
3058,https://recalls-rappels.canada.ca/en/alert-recall/ova-easy-brand-dried-egg-product-recalled-due-salmonella,  Ova Easy brand dried egg product recalled due to Salmonella ,"Ova Easy brand dried egg product recalled due to Salmonella      
       
  
                        
             
Starting date:
February 17, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2014-02-17
3059,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sesame-master-kong-brand-hot-beef-noodle-instant-noodles,  Undeclared sesame in Master Kong brand Hot Beef Noodle - Instant Noodles ,"Undeclared sesame in Master Kong brand Hot Beef Noodle - Instant Noodles      
       
  
                        
             
Starting date:
February 15, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2014-02-15
3060,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-lajkonik-brand-crackers,  Undeclared milk in Lajkonik brand crackers ,"Undeclared milk in Lajkonik brand crackers      
       
  
                        
             
Starting date:
February 14, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Milk
Hazard…",2014-02-14
3061,https://recalls-rappels.canada.ca/en/alert-recall/various-meat-products-starpac-meat-processors-inc-recalled-due-undeclared-egg-mustard,"  Various meat products from Starpac Meat Processors Inc. recalled due to undeclared egg, mustard and soy ","Various meat products from Starpac Meat Processors Inc. recalled due to undeclared egg, mustard and soy      
       
  
                        
             
Starting date:
February 13, 2014
Type of communication:
Recall
Alert…",2014-02-13
3062,https://recalls-rappels.canada.ca/en/alert-recall/master-kong-brand-noodle-products-recalled-due-undeclared-egg,  Master Kong brand noodle products recalled due to undeclared egg ,"Master Kong brand noodle products recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 13, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-02-13
3063,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-and-peanuts-archer-farms-brand-hickory-smoked-almonds,  Undeclared milk and peanuts in Archer Farms brand Hickory Smoked Almonds ,"Undeclared milk and peanuts in Archer Farms brand Hickory Smoked Almonds      
       
  
                        
             
Starting date:
February 12, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2014-02-12
3064,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-e-touch-food-brand-pineapple-short-cake,  Undeclared sulphites in E-Touch Food brand Pineapple Short Cake ,"Undeclared sulphites in E-Touch Food brand Pineapple Short Cake      
       
  
                        
             
Starting date:
February 11, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2014-02-11
3065,https://recalls-rappels.canada.ca/en/alert-recall/pie-guy-brand-pies-recalled-due-undeclared-milk-wheat-and-gluten,"  The Pie Guy brand Pies recalled due to undeclared milk, wheat, and gluten ","The Pie Guy brand Pies recalled due to undeclared milk, wheat, and gluten      
       
  
                        
             
Starting date:
February 11, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-02-11
3066,https://recalls-rappels.canada.ca/en/alert-recall/mercury-toppits-brand-swordfish,  Mercury in Toppits brand Swordfish ,"Mercury in Toppits brand Swordfish      
       
  
                        
             
Starting date:
February 10, 2014
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Chemical
Hazard classification:…",2014-02-10
3067,https://recalls-rappels.canada.ca/en/alert-recall/jensen-cheese-brand-old-cheddar-cheese-white-recalled-due-listeria,  Jensen Cheese brand Old Cheddar Cheese (white) recalled due to Listeria ,"Jensen Cheese brand Old Cheddar Cheese (white) recalled due to Listeria      
       
  
                        
             
Starting date:
February 10, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-02-10
3068,https://recalls-rappels.canada.ca/en/alert-recall/wilton-cheese-factory-brand-old-cheddar-cheese-recalled-due-listeria,  Wilton Cheese Factory brand Old Cheddar Cheese recalled due to Listeria ,"Wilton Cheese Factory brand Old Cheddar Cheese recalled due to Listeria      
       
  
                        
             
Starting date:
February 7, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2014-02-07
3069,https://recalls-rappels.canada.ca/en/alert-recall/wilton-cheese-factory-brand-old-cheddar-cheese-recalled-due-listeria-0,  Wilton Cheese Factory brand Old Cheddar Cheese recalled due to Listeria ,"Wilton Cheese Factory brand Old Cheddar Cheese recalled due to Listeria      
       
  
                        
             
Starting date:
February 7, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2014-02-07
3070,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-schmerling-s-switzerland-brand-72-cocoa-finest-bittersweet-swiss,  Undeclared milk in Schmerling's of Switzerland brand 72% Cocoa Finest Bittersweet Swiss Chocolate ,"Undeclared milk in Schmerling's of Switzerland brand 72% Cocoa Finest Bittersweet Swiss Chocolate      
       
  
                        
             
Starting date:
February 7, 2014
Type of communication:
Recall
Alert sub-…",2014-02-07
3071,https://recalls-rappels.canada.ca/en/alert-recall/yao-ji-brand-frozen-fish-products-recalled-due-undeclared-milk,  Yao Ji brand frozen fish products recalled due to undeclared milk ,"Yao Ji brand frozen fish products recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 7, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-02-07
3072,https://recalls-rappels.canada.ca/en/alert-recall/certain-jensen-cheese-brand-old-cheddar-cheese-may-contain-listeria-monocytogenes,  Certain Jensen Cheese brand Old Cheddar Cheese may contain Listeria monocytogenes ,"Certain Jensen Cheese brand Old Cheddar Cheese may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
February 7, 2014
Type of communication:
Recall
Alert sub-type:
Notification…",2014-02-07
3073,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-pc-organics-brand-soy-infant-formula-iron,  Undeclared Milk in Certain PC Organics brand Soy Infant Formula with Iron ,"Undeclared Milk in Certain PC Organics brand Soy Infant Formula with Iron      
       
  
                        
             
Starting date:
February 6, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2014-02-06
3074,https://recalls-rappels.canada.ca/en/alert-recall/coconut-drink-recalled-due-undeclared-milk,  Coconut Drink recalled due to undeclared milk ,"Coconut Drink recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 6, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:…",2014-02-06
3075,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-walnuts-maison-savoie-brand-pure-pork-dry-sausage,  Undeclared walnuts in Maison de Savoie brand Pure Pork Dry Sausage ,"Undeclared walnuts in Maison de Savoie brand Pure Pork Dry Sausage      
       
  
                        
             
Starting date:
February 5, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2014-02-05
3076,https://recalls-rappels.canada.ca/en/alert-recall/pie-guy-brand-fresh-and-frozen-meat-pie-and-poutine-products-recalled-due-undeclared,"  The Pie Guy brand fresh and frozen meat pie and poutine products recalled due to undeclared milk, wheat, and gluten ","The Pie Guy brand fresh and frozen meat pie and poutine products recalled due to undeclared milk, wheat, and gluten      
       
  
                        
             
Starting date:
February 5, 2014
Type of communication:…",2014-02-05
3077,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-allergens-xufuji-brand-crispy-candy,  Undeclared allergens in Xufuji brand Crispy Candy ,"Undeclared allergens in Xufuji brand Crispy Candy      
       
  
                        
             
Starting date:
February 4, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Egg,…",2014-02-04
3078,https://recalls-rappels.canada.ca/en/alert-recall/kitchen-brad-smoliak-brand-bacon-spread-recalled-due-potential-presence-dangerous,  Kitchen by Brad Smoliak brand Bacon spread recalled due to potential presence of dangerous bacteria ,"Kitchen by Brad Smoliak brand Bacon spread recalled due to potential presence of dangerous bacteria      
       
  
                        
             
Starting date:
February 4, 2014
Type of communication:
Recall
Alert sub-…",2014-02-04
3079,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-peanuts-lao-gan-ma-brand-seasoning,  Undeclared peanuts in Lao Gan Ma brand Seasoning ,"Undeclared peanuts in Lao Gan Ma brand Seasoning      
       
  
                        
             
Starting date:
January 31, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Peanut…",2014-01-31
3080,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-and-non-permitted-colours-bulik-brand-jelly-cubes,  Undeclared egg and non-permitted colours in Bulik brand Jelly Cubes ,"Undeclared egg and non-permitted colours in Bulik brand Jelly Cubes      
       
  
                        
             
Starting date:
January 31, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2014-01-31
3081,https://recalls-rappels.canada.ca/en/alert-recall/care-bakery-brand-bread-products-recalled-due-undeclared-milk,  Care Bakery brand bread products recalled due to undeclared milk ,"Care Bakery brand bread products recalled due to undeclared milk      
       
  
                        
             
Starting date:
January 30, 2014
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (…",2014-01-30
3082,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-allergens-2-greek-gals-products,  Undeclared allergens in 2 Greek Gals products ,"Undeclared allergens in 2 Greek Gals products      
       
  
                        
             
Starting date:
January 30, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Egg, Allergen…",2014-01-30
3083,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-sicilian-ice-cream-brand-bacio-tartufo,  Undeclared almonds in Sicilian Ice Cream brand Bacio Tartufo ,"Undeclared almonds in Sicilian Ice Cream brand Bacio Tartufo      
       
  
                        
             
Starting date:
January 30, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2014-01-30
3084,https://recalls-rappels.canada.ca/en/alert-recall/care-brand-bread-products-recalled-due-undeclared-milk,  Care brand bread products recalled due to undeclared milk ,"Care brand bread products recalled due to undeclared milk      
       
  
                        
             
Starting date:
January 29, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2014-01-29
3085,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-zara-s-pasta-brand-products,  Undeclared gluten in certain Zara's Pasta brand products ,"Undeclared gluten in certain Zara's Pasta brand products      
       
  
                        
             
Starting date:
January 28, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2014-01-28
3086,https://recalls-rappels.canada.ca/en/alert-recall/eating-well-canada-s-food-guide,  Eating Well with Canada's Food Guide ,"Eating Well with Canada's Food Guide      
       
  
                        
             
Starting date:
January 27, 2014
Posting date:
January 27, 2014
Type of communication:
Information Update
Subcategory:
Other
Source of…",Information update | 2014-01-27
3087,https://recalls-rappels.canada.ca/en/alert-recall/compliments-brand-stir-fry-style-vegetables-recalled-due-listeria,  Compliments brand Stir-Fry Style Vegetables recalled due to Listeria ,"Compliments brand Stir-Fry Style Vegetables recalled due to Listeria      
       
  
                        
             
Starting date:
January 26, 2014
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2014-01-26
3088,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-inno-specialty-foods-co-brand-products,  Undeclared milk in certain INNO Specialty Foods Co. brand products ,"Undeclared milk in certain INNO Specialty Foods Co. brand products      
       
  
                        
             
Starting date:
January 24, 2014
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2014-01-24
